Network Diameter: 16
769	11	( 704 800 859 861 932 945 )
770	12	( 704 861 932 )
771	12	( 704 800 859 861 945 )
772	12	( 704 861 932 )
773	12	( 704 861 932 )
774	11	( 704 800 859 861 932 945 )
775	11	( 704 800 859 861 932 945 )
776	13	( 704 861 932 )
777	13	( 704 861 932 )
778	13	( 704 861 932 )
779	12	( 704 800 859 861 945 )
780	13	( 800 859 932 945 )
781	12	( 704 800 859 861 932 945 )
782	12	( 704 800 859 861 932 945 )
783	11	( 704 861 932 )
784	10	( 704 800 859 861 932 945 )
785	12	( 800 859 932 945 )
786	11	( 704 861 932 )
787	12	( 704 800 859 861 932 945 )
788	10	( 704 800 859 861 932 945 )
789	11	( 800 859 932 945 )
790	10	( 704 800 859 861 932 945 )
791	10	( 704 861 932 )
792	10	( 704 800 859 861 932 945 )
793	10	( 704 800 859 861 945 )
794	10	( 704 800 859 861 945 )
795	9	( 704 800 859 861 932 945 )
796	9	( 704 800 859 861 932 945 )
797	11	( 704 861 932 )
798	12	( 704 800 859 861 932 945 )
799	13	( 704 861 932 )
800	16	( 704 861 932 )
801	11	( 704 800 859 861 932 945 )
802	13	( 800 859 932 945 )
803	10	( 704 800 859 861 932 945 )
804	13	( 704 800 859 861 932 945 )
805	13	( 704 800 859 861 932 945 )
806	13	( 704 800 859 861 932 945 )
807	14	( 704 861 932 )
808	14	( 704 800 859 861 945 )
809	14	( 704 800 859 861 945 )
810	13	( 704 800 859 861 932 945 )
811	12	( 704 800 859 861 932 945 )
812	13	( 704 800 859 861 932 945 )
813	13	( 704 800 859 861 932 945 )
814	12	( 704 800 859 861 932 945 )
815	13	( 704 800 859 861 945 )
816	14	( 704 800 859 861 945 )
817	14	( 704 861 932 )
818	11	( 704 800 859 861 932 945 )
819	11	( 704 800 859 861 945 )
820	13	( 704 800 859 861 932 945 )
821	12	( 704 800 859 861 945 )
822	14	( 704 861 932 )
823	11	( 704 800 859 861 932 945 )
824	12	( 704 800 859 861 932 945 )
825	14	( 704 800 859 861 932 945 )
826	12	( 800 859 932 945 )
827	11	( 704 800 859 861 932 945 )
828	11	( 704 800 859 861 932 945 )
829	15	( 800 859 932 945 )
830	13	( 704 800 859 861 945 )
831	14	( 704 861 932 )
832	12	( 704 861 932 )
833	13	( 704 861 932 )
834	12	( 704 800 859 861 945 )
835	13	( 800 859 932 945 )
836	11	( 704 861 932 )
837	11	( 704 861 932 )
838	11	( 704 800 859 861 932 945 )
839	12	( 704 861 932 )
840	11	( 704 800 859 861 945 )
841	11	( 704 861 932 )
842	11	( 704 800 859 861 932 945 )
843	11	( 704 800 859 861 932 945 )
844	10	( 704 800 859 861 932 945 )
845	11	( 800 859 932 945 )
846	10	( 704 800 859 861 932 945 )
847	10	( 704 861 932 )
848	10	( 704 800 859 861 932 945 )
849	10	( 704 800 859 861 932 945 )
850	10	( 704 800 859 861 945 )
851	9	( 704 800 859 861 932 945 )
852	9	( 704 800 859 861 932 945 )
853	9	( 704 800 859 861 932 945 )
854	11	( 704 800 859 861 932 945 )
855	14	( 704 800 859 861 932 945 )
856	11	( 704 800 859 861 945 )
857	12	( 704 800 859 861 932 945 )
858	11	( 704 800 859 861 945 )
859	16	( 704 861 932 )
860	12	( 704 800 859 861 932 945 )
861	16	( 800 859 932 945 )
862	12	( 704 800 859 861 932 945 )
863	11	( 704 800 859 861 932 945 )
864	12	( 704 800 859 861 932 945 )
865	13	( 704 800 859 861 932 945 )
866	14	( 800 859 932 945 )
867	12	( 704 800 859 861 932 945 )
868	11	( 704 800 859 861 932 945 )
869	11	( 704 800 859 861 932 945 )
870	11	( 704 861 932 )
871	11	( 704 800 859 861 945 )
872	11	( 704 800 859 861 932 945 )
873	12	( 704 861 932 )
874	13	( 704 800 859 861 932 945 )
875	12	( 704 800 859 861 945 )
876	12	( 704 800 859 861 932 945 )
877	11	( 704 800 859 861 932 945 )
878	10	( 704 800 859 861 932 945 )
879	13	( 704 800 859 861 932 945 )
880	14	( 704 861 932 )
881	11	( 704 800 859 861 945 )
882	13	( 704 861 932 )
883	12	( 704 800 859 861 932 945 )
884	14	( 704 861 932 )
885	13	( 704 800 859 861 932 945 )
886	12	( 704 800 859 861 932 945 )
887	11	( 704 800 859 861 932 945 )
888	12	( 704 800 859 861 932 945 )
889	11	( 704 800 859 861 932 945 )
890	12	( 704 861 932 )
891	11	( 704 800 859 861 932 945 )
892	13	( 704 800 859 861 945 )
893	13	( 704 800 859 861 945 )
894	14	( 704 861 932 )
895	11	( 704 800 859 861 932 945 )
896	11	( 704 800 859 861 945 )
897	11	( 704 800 859 861 945 )
898	11	( 704 861 932 )
899	11	( 704 800 859 861 932 945 )
900	12	( 704 800 859 861 932 945 )
901	11	( 704 800 859 861 932 945 )
902	10	( 704 800 859 861 932 945 )
903	12	( 704 861 932 )
904	11	( 704 800 859 861 945 )
905	12	( 704 800 859 861 932 945 )
906	11	( 704 861 932 )
907	11	( 704 861 932 )
908	11	( 704 861 932 )
909	10	( 704 800 859 861 932 945 )
910	11	( 704 800 859 861 945 )
911	10	( 704 800 859 861 932 945 )
912	10	( 704 861 932 )
913	10	( 704 800 859 861 932 945 )
914	10	( 704 800 859 861 932 945 )
915	10	( 704 800 859 861 945 )
916	10	( 704 800 859 861 945 )
917	9	( 704 800 859 861 932 945 )
918	9	( 704 800 859 861 932 945 )
919	9	( 704 800 859 861 932 945 )
920	12	( 704 800 859 861 945 )
921	15	( 704 861 932 )
922	12	( 704 800 859 861 945 )
923	14	( 704 861 932 )
924	14	( 704 800 859 861 932 945 )
925	11	( 704 800 859 861 932 945 )
926	13	( 704 800 859 861 932 945 )
927	11	( 704 800 859 861 932 945 )
928	14	( 800 859 932 945 )
929	11	( 704 800 859 861 932 945 )
930	13	( 704 800 859 861 932 945 )
931	12	( 704 861 932 )
932	16	( 704 800 859 861 945 )
933	12	( 704 800 859 861 932 945 )
934	10	( 704 800 859 861 932 945 )
935	15	( 704 861 932 )
936	12	( 704 800 859 861 932 945 )
937	11	( 704 800 859 861 932 945 )
938	15	( 704 800 859 861 932 945 )
939	13	( 704 800 859 861 932 945 )
940	13	( 704 800 859 861 945 )
941	13	( 800 859 932 945 )
942	14	( 800 859 932 945 )
943	12	( 704 800 859 861 932 945 )
944	13	( 704 800 859 861 932 945 )
945	16	( 704 861 932 )
946	11	( 704 800 859 861 932 945 )
947	15	( 704 861 932 )
948	12	( 704 800 859 861 932 945 )
949	11	( 704 800 859 861 932 945 )
950	14	( 704 861 932 )
951	12	( 704 800 859 861 945 )
952	13	( 704 861 932 )
953	11	( 704 800 859 861 932 945 )
954	12	( 704 800 859 861 932 945 )
955	12	( 704 800 859 861 932 945 )
956	12	( 704 800 859 861 932 945 )
957	10	( 704 800 859 861 932 945 )
958	10	( 704 800 859 861 932 945 )
959	13	( 704 861 932 )
960	14	( 704 800 859 861 932 945 )
961	12	( 704 800 859 861 932 945 )
962	14	( 800 859 932 945 )
963	12	( 704 861 932 )
964	11	( 704 800 859 861 932 945 )
965	15	( 800 859 932 945 )
966	11	( 704 800 859 861 932 945 )
967	13	( 704 800 859 861 945 )
968	14	( 704 861 932 )
969	13	( 704 861 932 )
970	13	( 704 861 932 )
971	12	( 704 861 932 )
972	14	( 800 859 932 945 )
973	11	( 704 800 859 861 932 945 )
974	12	( 704 800 859 861 932 945 )
975	11	( 704 861 932 )
976	12	( 704 800 859 861 932 945 )
977	11	( 704 800 859 861 932 945 )
978	11	( 704 800 859 861 932 945 )
979	11	( 704 800 859 861 945 )
980	11	( 704 861 932 )
981	11	( 704 861 932 )
982	11	( 704 861 932 )
983	10	( 704 800 859 861 932 945 )
984	10	( 704 800 859 861 932 945 )
985	11	( 800 859 932 945 )
986	10	( 704 800 859 861 932 945 )
987	10	( 704 861 932 )
988	10	( 704 861 932 )
989	10	( 704 800 859 861 932 945 )
990	10	( 704 800 859 861 932 945 )
991	10	( 704 800 859 861 945 )
992	10	( 704 800 859 861 945 )
993	9	( 704 800 859 861 932 945 )
994	9	( 704 800 859 861 932 945 )
995	9	( 704 800 859 861 932 945 )
996	9	( 704 800 859 861 932 945 )
997	12	( 704 800 859 861 932 945 )
998	13	( 704 800 859 861 945 )
999	12	( 704 800 859 861 932 945 )

